,Unnamed: 0,PGN,Mode,Result,Average Rating,Rating Difference,Termination Type,w_checks,w_avg_possible_checks,w_castling,w_avg_possible_moves,w_avg_reachable_squares,w_avg_threatened_pieces,w_avg_pieces_left,b_checks,b_avg_possible_checks,b_castling,b_avg_possible_moves,b_avg_reachable_squares,b_avg_threatened_pieces,b_avg_pieces_left
20,20,1. e3 e6 2. d4 c6 3. c4 d5 4. cxd5 cxd5 5. e4 Nc6 6. exd5 exd5 7. Nc3 Be6 8. Bb5 Bb4 9. Bxc6+ bxc6 10. Bd2 Nf6 11. Bg5 Be7 12. Nf3 Ne4 13. Bxe7 Qxe7 14. Nxe4 dxe4 15. Nd2 Bd5 16. O-O O-O 17. Re1 f5 18. f3 Qf6 19. fxe4 fxe4 20. Rf1 Qe7 21. Rxf8+ Rxf8 22. Qe2 e3,Bullet,Black Wins,1628,-36,Time forfeit,1.0,0.36363636363305785,0.0,33.72727272696611,31.99999999970909,1.363636363623967,37.28571428553674,0.0,0.99999999999,0.0,31.599999999684,33.699999999663,1.499999999985,37.04761904744263
21,21,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. O-O Bd6 6. Re1 Nf6 7. d4 Qe7 8. dxe5 Bxe5 9. Nxe5 Qxe5 10. Nc3 O-O 11. f3 Re8 12. Bf4 Qc5+ 13. Be3 Qe7 14. Kh1 Be6 15. Bg5 h6 16. Bxf6 Qxf6 17. e5 Qg6 18. Na4 b6 19. Qd3 Bf5 20. Qc3 b5 21. Nc5 Bxc2 22. Nb7 Bf5 23. Qxc6 Qxc6,Blitz,Black Wins,1477,-288,Normal,0.0,0.36363636363305785,1.0,29.18181818155289,33.181818181516526,1.6363636363487604,36.14285714268504,0.0,0.099999999999,1.0,32.199999999678,32.499999999675,1.899999999981,35.809523809353294
22,22,1. d4 f5 2. c4 Nf6 3. e3 g6 4. Nf3 Bg7 5. Nbd2 O-O 6. a3 d6 7. b4 Qe8 8. Bb2 Nc6 9. Be2 e5 10. dxe5 Nxe5 11. Nxe5 dxe5 12. c5 c6 13. Nc4 Be6 14. Nd6 Qe7 15. Bxe5 Nd5 16. Bxg7 Kxg7 17. O-O Rad8 18. Qc2 Rxd6 19. cxd6 Qxd6 20. Rfd1 f4 21. e4 Qe5 22. exd5 Bxd5 23. Rab1 Be4 24. Qb2 Qxb2 25. Rxb2,Bullet,White Wins,1314,85,Time forfeit,0.0,0.0,0.0,29.363636363369423,28.545454545195042,0.7272727272661157,38.904761904576645,0.0,0.0,1.0,27.99999999972,32.899999999671,0.399999999996,38.714285714101365
23,23,1. c4 e6 2. Nc3 c5 3. Nf3 Nc6 4. d4 cxd4 5. Nxd4 Nge7 6. e3 a6 7. Be2 Qc7 8. O-O b6 9. b3 Bb7 10. Bb2 Ng6 11. Bf3 e5 12. Nxc6 Bxc6 13. Bxc6 Qxc6 14. Nd5 Bc5 15. Qh5 f6 16. Rad1 O-O 17. a3 Rfe8 18. b4 Bf8 19. Rfe1 d6 20. f4 exf4 21. exf4 Qxc4 22. Nxb6 Qb3 23. Nxa8 Rxa8 24. Qd5+ Qxd5 25. Rxd5 Nxf4 26. Rd2 Rc8 27. g3 Ng6 28. Kg2 Kf7 29. Rd5 Rc2+ 30. Kh3 Rxb2 31. Ra5 Rd2 32. Rxa6 d5 33. Ra7+ Be7 34. Kg4 Ne5+ 35. Kh3 Ke6 36. b5 Bc5 37. Rc7 Bb6 38. Rxg7 Ra2 39. Rxh7 Rxa3 40. Rh6 Rb3 41. Kg2 Rxb5 42. h4 Rb2+ 43. Kh3 Kf7 44. Rh7+ Kg6 45. Rb7 Bd4 46. Rxb2 Bxb2 47. g4,Blitz,White Wins,1833,62,Time forfeit,0.0,0.0,1.0,32.9999999997,30.090909090635538,2.2727272727066117,38.3333333331508,0.0,0.299999999997,0.0,31.399999999686,31.799999999682,2.499999999975,38.38095238076962
24,24,1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. Bc4 c6 5. Nge2 Nf6 6. d4 Bg4 7. f3 Bh5 8. Bf4 Nbd7 9. Qd2 e6 10. Ng3 Bg6 11. O-O Nb6 12. Bd3 Nfd5 13. Nce4 Be7 14. c3 Nf6 15. Nxf6+ Bxf6 16. Rfe1 Nd5 17. Be5 Qd7 18. Bxf6 gxf6 19. Re2 Qc7 20. Rae1 Nf4 21. Re3 Nxd3 22. Rxd3 Bxd3 23. Qxd3 O-O-O 24. Ne4 f5 25. Nc5 b6 26. Qa6+ Kb8 27. Nd3 Rhg8 28. Ne5 f6 29. Nd3 Qg7 30. Re2 Rd7 31. Nf4 e5 32. dxe5 fxe5 33. Rxe5 Qxe5 34. Qc4 Qe1+ 35. Qf1 Qe3+,Bullet,Black Wins,1798,0,Time forfeit,0.0,0.7272727272661157,1.0,36.54545454512231,30.99999999971818,1.4545454545322314,38.14285714267552,0.0,0.599999999994,0.0,31.99999999968,33.199999999668,2.499999999975,38.09523809505669
25,25,1. e4 c5 2. Bc4 d6 3. Nc3 g6 4. Nf3 Bg7 5. h3 Nf6 6. d3 O-O 7. O-O Nc6 8. Re1 Bd7 9. a3 Qc8 10. Nh2 Nh5 11. Qf3 Be5 12. g3 Nd4 13. Qd1 Bxh3 14. Nb5 a6 15. Nxd4 Bxd4 16. Nf3 Bg4 17. Be3 Bxb2 18. Rb1 Be5 19. Kg2 Kg7 20. Qd2 Bxf3+ 21. Kxf3 f5 22. Bh6+ Kh8 23. Bxf8 Qxf8 24. Kg2 fxe4 25. Rxe4 Qf5 26. Bd5 Rf8 27. Rf1 Qf3+ 28. Kg1 Nxg3 29. Re3 Qh1+ 30. Bxh1 Nxf1 31. Kxf1 Bd4 32. Rh3 b5 33. f3 Rf5 34. Qh6 Rf7 35. Ke2 a5 36. Qg5 Bf6 37. Qg4 Kg7 38. Qc8 b4 39. axb4 axb4 40. Qb7 Rf8 41. Qxb4 cxb4 42. Kd2 Bc3+ 43. Ke3 d5 44. f4 d4+ 45. Ke4 Ra8 46. Rf3 Ra2 47. Rf2 Ra1 48. Bf3 Ra2 49. Kd5 b3 50. Bd1 b2 51. Bf3 b1=Q 52. Rg2 Qb5+ 53. Ke4 Qc6+ 54. Ke5 Ra5+ 55. Bd5 Qxd5#,Blitz,Black Wins,1553,-73,Normal,0.0,1.181818181807438,1.0,36.54545454512231,31.454545454259502,1.5454545454404958,38.99999999981429,0.0,0.0,1.0,30.99999999969,34.899999999651,0.899999999991,38.99999999981429
26,26,1. e4 e5 2. Bc4 Nc6 3. c3 Nf6 4. d3 Bc5 5. Nf3 a6 6. b4 Ba7 7. Bg5 O-O 8. O-O h6 9. Bxf6 Qxf6 10. a4 d6 11. Kh1 Ne7 12. Qe2 Bg4 13. Rg1 Ng6 14. Nbd2 c6 15. h3 Nf4 16. Qe1 Bxf3 17. Nxf3 b5 18. axb5 axb5 19. Bb3 Nxd3 20. Qe2 Nf4 21. Qd2 Nxh3 22. Rgf1 Nf4 23. Nh2 Qg6 24. g3 Nh3 25. Kg2 Ng5 26. f3 Qh5 27. g4 Qh3+ 28. Kh1 Bb6 29. Qg2 Qxg2+ 30. Kxg2 Kh8 31. Rad1 Bc7 32. f4 Nxe4 33. Rd3 Ra3 34. Bc2 Rxc3 35. Rxc3 Nxc3 36. Be4 Nxe4 37. fxe5 dxe5 38. Rc1 Bd6 39. Re1 Nc3 40. Re3 Nd5 41. Re4 Nxb4 42. Nf3 f5 43. gxf5 Rxf5 44. Nh4 Rg5+ 45. Kf3 Nd5 46. Kf2 b4 47. Rc4 Ne7 48. Nf3 Rf5 49. Ke2 b3 50. Rc3 e4 51. Nd4 Be5 52. Rxb3 Bxd4 53. Rb4 c5 54. Rb7 Rf2+ 55. Kd1 Nd5 56. Rb3 e3,Classical,Black Wins,1688,-113,Time forfeit,0.0,0.8181818181743802,1.0,33.909090908782645,32.81818181788347,2.4545454545231404,38.42857142838844,0.0,0.599999999994,1.0,30.399999999696,36.199999999638,3.899999999961,38.285714285531974
27,27,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Bc5 5. d3 b6 6. Bg5 Qe7 7. Nbd2 O-O 8. Nb3 Bd6 9. d4 Bb7 10. d5 Nd8 11. Re1 c6 12. Bc4 h6 13. Bh4 Rc8 14. Qd3 a5 15. Rad1 a4 16. Na1 cxd5 17. Bxd5 Bxd5 18. exd5 Nb7 19. Qe2 Rfe8 20. c4 Bb8 21. b3 Nc5 22. Qe3 d6 23. Nc2 Ncd7 24. Nb4 g5 25. Nc6 Qf8 26. Bg3 Bc7 27. Qc3 b5 28. Nd2 Nh5 29. Ne4 f5 30. Nd2 axb3 31. h3 bxa2 32. Ra1 bxc4 33. Nxc4 Ndf6 34. Bh2 Nxd5 35. Qd3 Qf7 36. Re2 Nhf4 37. Bxf4 Nxf4 38. Qe3 Nxe2+ 39. Qxe2 d5 40. N4xe5 Bxe5 41. Qxa2 Rxc6 42. Qa5 Rce6,Blitz,Black Wins,1507,-90,Normal,0.0,0.0,1.0,33.181818181516526,32.09090909061736,1.2727272727157024,38.99999999981429,0.0,0.399999999996,1.0,30.399999999696,34.899999999651,5.099999999949,38.99999999981429
28,28,1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7 4. Bxd7+ Qxd7 5. d4 cxd4 6. Qxd4 Nc6 7. Qd1 g6 8. Nc3 Bg7 9. Bd2 Nf6 10. Qe2 O-O 11. O-O Rfc8 12. Rab1 a6 13. Rfd1 Nb4 14. e5 dxe5 15. Nxe5 Qf5 16. Nf3 e6 17. Na4 Rxc2 18. Nh4 Rxd2 19. Qxd2 Qg4 20. g3 Nbd5 21. Nc5 g5 22. Ng2 Ne4 23. Qc2 Nxc5 24. Qxc5 Bxb2 25. Ne3 Nxe3 26. Qxe3 Bf6 27. f3 Qa4 28. Rd7 Qxa2 29. Rbd1,Blitz,White Wins,1590,-110,Time forfeit,2.0,0.18181818181652892,1.0,33.54545454514959,29.999999999727272,1.5454545454404958,36.428571428397966,0.0,0.0,1.0,25.199999999748,32.099999999679,0.599999999994,36.33333333316032
29,29,1. e4 d5 2. exd5 Qxd5 3. Nf3 Qd8 4. Be2 e6 5. O-O h6 6. d4 Nf6 7. c3 Bd6 8. Nbd2 b6 9. Qc2 Bb7 10. h3 Nbd7 11. Nc4 Be7 12. Bf4 Nd5 13. Bg3 O-O 14. Rad1 N7f6 15. Nce5 Bd6 16. a3 Ne7 17. b4 Nf5 18. Bh2 a5 19. g4 Ne7 20. Qb3 axb4 21. axb4 Nd7 22. c4 Bxe5 23. dxe5 Qc8 24. c5 bxc5 25. bxc5 Bd5 26. Rxd5 Nxd5 27. c6 N7b6 28. Nd4 Ra5 29. Rc1 Qa8 30. Bg3 Ra1 31. Qb2 Rxc1+ 32. Qxc1 Qa4 33. Qd2 Qa1+ 34. Kg2 Qc3 35. Bf4 Nxf4+ 36. Qxf4 Nd5 37. Qe4 f5 38. gxf5,Blitz,White Wins,1804,132,Time forfeit,0.0,1.0909090908991737,1.0,29.909090908819007,32.09090909061736,1.5454545454404958,38.14285714267552,0.0,0.799999999992,0.0,35.399999999646,31.799999999682,0.199999999998,38.09523809505669
30,30,1. e4 c5 2. Nc3 Nc6 3. Nf3 e6 4. Bb5 a6 5. Be2 d5 6. exd5 exd5 7. d4 c4 8. O-O Nf6 9. Bf4 Be7 10. Re1 O-O 11. h3 Bf5 12. a3 b5 13. Nh4 Be6 14. Nf3 Nh5 15. Bh2 g6 16. Ne5 Nxe5 17. Bxe5 Bf6 18. Bxh5 gxh5 19. Qxh5 Kh8 20. Bxf6+ Qxf6 21. Qe5 Qxe5 22. Rxe5 Rg8 23. Kh2 Rg6 24. Rae1 Rag8 25. g3 Rg5 26. Rxg5 Rxg5 27. Ne2 h5 28. Nf4 Bf5 29. c3 Be4 30. Re3 Rf5 31. f3 Bc2 32. Re5 Rxe5 33. dxe5 Bd1 34. Kg2 Kg7 35. Nxd5 Kg6 36. g4 h4 37. Ne3 Be2 38. f4 f6 39. exf6 Kxf6 40. Nf5 Bd3 41. Nxh4,Blitz,White Wins,1682,-85,Normal,0.0,0.0,1.0,31.81818181789256,32.63636363606694,0.7272727272661157,38.52380952362608,0.0,0.0,1.0,33.799999999662,33.399999999666,1.799999999982,38.47619047600726
31,31,1. d4 Nf6 2. Bg5 g6 3. Bxf6 exf6 4. h4 Bg7 5. h5 O-O 6. hxg6 fxg6 7. e3 Qe7 8. c4 Qf7 9. Nc3 d6 10. Nge2 Bf5 11. g3 Nd7 12. Bg2 Be6 13. Bd5 Bxd5 14. Nxd5 Rac8 15. Nef4 c6 16. Nc3 Nb6 17. Qc2 Nxc4 18. O-O d5 19. Nce2 g5 20. Nd3 h5 21. Kg2 Kh7 22. Rh1 Qg6 23. Nc3 f5 24. Qe2 f4 25. Rxh5+ Kg8 26. g4 f3+ 27. Qxf3 Rxf3 28. Kxf3 Rf8+ 29. Kg2 Qxd3 30. Rf1 Qc2 31. Kg1 Qxb2 32. Na4 Qxa2 33. Nc5 Qb2 34. Ne6 Rf7 35. Rxg5 Kh8 36. Nxg7 Rxg7 37. Rh5+ Kg8 38. Rh4 Rg5 39. Rh3 Kg7 40. Rg3 Kg6 41. f4 Qc3 42. fxg5 Kxg5 43. Rf2,Bullet,White Wins,1769,228,Time forfeit,0.0,0.09090909090826446,0.0,30.727272726993387,28.090909090653717,0.45454545454132234,36.23809523792268,0.0,0.299999999997,1.0,23.499999999765,30.399999999696,1.599999999984,36.0476190474474
32,32,1. d4 d5 2. c4 g6 3. Nc3 dxc4 4. Qa4+ Nd7 5. Qxc4 Nb6 6. Qd3 Bf5 7. e4 Bg4 8. Bf4 Bg7 9. Be2 Bxe2 10. Ngxe2 e5 11. Be3 exd4 12. Bxd4 Nf6 13. Rd1 O-O 14. Bxb6 Qxd3 15. Rxd3 axb6 16. a4 Rfe8 17. f3 c6 18. O-O Red8 19. Rxd8+ Rxd8 20. b4 Rd2 21. Rb1 Ne8 22. Rd1 Rc2 23. Rd8 Kf8 24. Rd7 Bxc3 25. Nxc3 Rxc3 26. Rxb7 Ra3 27. Ra7 Nd6 28. Rc7 c5 29. bxc5 bxc5 30. Rxc5 Rxa4 31. Kf2 h5 32. Kg3 Ra2 33. Rg5 Ra3 34. Kf4 Kg7 35. e5 Ra4+ 36. Kg3 Nf5+ 37. Kf2 Kh6 38. f4 Rxf4+,Correspondence,Black Wins,1544,-179,Normal,1.0,1.0909090908991737,0.0,37.18181818148017,30.090909090635538,3.4545454545140495,37.6666666664873,0.0,0.0,0.0,28.199999999718,33.799999999662,1.599999999984,37.95238095220023
33,33,1. e4 d5 2. Nc3 d4 3. Nd5 e5 4. Nf3 f5 5. Nxe5 fxe4 6. Qh5+ g6 7. Qe2 Qxd5 8. Nc4 b5 9. Na5 Bf5 10. d3 b4 11. dxe4 Bxe4 12. Nc4 d3 13. cxd3 Ne7 14. dxe4 Qb5,Classical,White Wins,1246,155,Normal,1.0,1.999999999981818,0.0,33.090909090608264,34.18181818150744,3.545454545422314,37.28571428553674,0.0,0.099999999999,0.0,32.199999999678,33.699999999663,1.699999999983,38.3333333331508
34,34,1. e4 e5 2. Nf3 Nc6 3. Nc3 Be7 4. Bb5 d6 5. O-O Nf6 6. Re1 O-O 7. d4 exd4 8. Nxd4 Bd7 9. Qf3 Nxd4 10. Qd3 Nxb5 11. Nxb5 Bxb5 12. Qxb5 b6 13. Bg5 c5 14. Rad1 Nd7 15. Bxe7 Qxe7 16. Qc6 Ne5 17. Qxd6 Qxd6 18. Rxd6 Nc4 19. Rd3 Nxb2 20. Rb3 Nc4 21. Rd1 Rfd8 22. Re1 Rd2 23. Rd3 Rxc2 24. Red1 h6 25. a4 Nb2 26. Rb3 Nxd1 27. Rc3,Blitz,Black Wins,1535,-70,Normal,0.0,0.18181818181652892,1.0,33.81818181787438,32.09090909061736,2.545454545431405,37.76190476172495,0.0,0.199999999998,1.0,28.599999999714,34.399999999656,3.299999999967,38.52380952362608
35,35,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. Nc3 d6 5. Bxc6+ bxc6 6. d3 d5 7. Qe2 d4 8. Na4 Bg4 9. c3 Bxf3 10. Qxf3 dxc3 11. bxc3 Bd6 12. Bg5 O-O 13. Bxf6 Qxf6 14. Qxf6 gxf6 15. O-O Ba3 16. d4 exd4 17. cxd4 Bb2 18. Rab1 Bxd4 19. Rfd1 Rad8 20. Rb4 Be5 21. Rxd8 Rxd8 22. g3 Rd1+ 23. Kg2 c5 24. Nxc5 Rc1 25. Nd3 Rd1 26. Nxe5 fxe5 27. Rb7 Rd4 28. Kf3 f6 29. Rxc7 a5 30. Rc6 h5 31. Rxf6 Kg7 32. Rf5 Rd3+ 33. Kg2 Rd4 34. Rxe5 Kf6 35. Rf5+ Kg6 36. f3 Rd2+ 37. Kh3 Rxa2 38. g4 Re2 39. gxh5+ Kh6 40. Rxa5 Rf2 41. Kg3 Rf1 42. Kg4 Rg1+ 43. Kf4 Rg2 44. e5 Rxh2 45. e6 Rh4+ 46. Kf5 Rxh5+ 47. Kf6 Rxa5 48. e7 Ra8 49. Kf7 Ra7 50. Kf8 Ra8+ 51. Kf7 Ra7 52. Kf8 Ra8+ 53. Kf7,Blitz,Draw,1200,-3,Normal,1.0,0.09090909090826446,0.0,30.454545454268594,31.99999999970909,2.4545454545231404,36.619047618873246,0.0,0.099999999999,0.0,27.199999999728,32.499999999675,2.199999999978,36.66666666649207
36,36,1. Nf3 d5 2. Nc3 Be6 3. d4 c6 4. b4 Bg4 5. Qd3 Bxf3 6. gxf3 e6 7. e4 Bxb4 8. exd5 Nf6 9. dxc6 Nxc6 10. f4 O-O 11. f5 Ng4 12. Bh3 Nxf2 13. Kxf2 exf5 14. Bxf5 Qe8 15. Bxh7+ Kh8 16. Bg5 Bd6 17. Bf6 gxf6 18. Be4 Nxd4 19. Qh3+ Kg8 20. Qh7#,Bullet,White Wins,1157,-78,Normal,0.0,0.09090909090826446,0.0,29.999999999727272,29.636363636094213,1.999999999981818,36.714285714110886,0.0,0.299999999997,1.0,31.499999999685,34.799999999652,1.399999999986,36.85714285696735
37,37,1. e4 e5 2. f4 exf4 3. Nf3 Be7 4. h4 d5 5. e5 Bg4 6. d4 Bb4+ 7. c3 Ba5 8. Bxf4 Na6 9. Bxa6 bxa6 10. Qd3 Qc8 11. O-O Rb8 12. b3 Ne7 13. Ng5 Ng6 14. Bg3 h6 15. Nxf7 Rf8 16. Qxg6,Blitz,White Wins,1636,236,Normal,0.0,0.7272727272661157,1.0,29.454545454277685,30.99999999971818,2.6363636363396696,37.57142857124966,1.0,1.399999999986,0.0,32.799999999672,31.899999999681,0.899999999991,37.95238095220023
38,38,1. e4 g6 2. Nc3 Bg7 3. Nf3 e6 4. d4 Ne7 5. Bf4 O-O 6. Qd2 d5 7. e5 c5 8. h4 cxd4 9. Nxd4 Nbc6 10. Nf3 h5 11. Bh6 Nf5 12. Bxg7 Kxg7 13. Bd3 Qc7 14. Bxf5 exf5 15. O-O-O Nxe5 16. Qd4 f6 17. Nxd5 Qd6 18. Qf4 Nc4 19. Nc3 Qxf4+ 20. Kb1 Be6 21. Rd4 Qc7 22. Rhd1 Rad8 23. Rxd8 Rxd8 24. Rxd8 Qxd8 25. Nb5 Qd1#,Bullet,Black Wins,1750,-402,Normal,0.0,0.0,0.0,37.18181818148017,28.818181817919836,1.9090909090735537,38.714285714101365,0.0,0.0,1.0,26.499999999735,34.799999999652,0.799999999992,38.76190476172018
39,39,1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. d3 d6 5. h3 Be7 6. Be2 h6 7. O-O Be6 8. Re1 Qd7 9. Bf1 g5 10. Nh2 g4 11. h4 O-O-O 12. d4 Nh5 13. d5 g3 14. fxg3 Nxg3 15. dxe6 fxe6 16. Nf3 d5 17. exd5 exd5 18. Nxe5 Nxe5 19. Rxe5 Bxh4 20. Bf4 Rhf8 21. Bxg3 Bxg3 22. Nd2 Bxe5 23. Nf3 Bg3 24. Qd4 b6 25. b4 h5 26. a4 Qg4 27. Qd3 h4 28. a5 Qc4 29. Qe3 Qe4 30. Qg5 Rf5 31. Ba6+ Kb8 32. Qxd8#,Blitz,White Wins,1769,-19,Normal,0.0,0.0,1.0,29.72727272700248,32.9999999997,1.6363636363487604,38.99999999981429,0.0,0.0,0.0,32.499999999675,33.699999999663,1.199999999988,38.99999999981429
40,40,1. d4 a6 2. e4 e6 3. e5 c5 4. c3 cxd4 5. Qxd4 Nc6 6. Qe3 Qc7 7. f4 Nge7 8. Nf3 Nf5 9. Qd2 Bc5 10. b4 Ba7 11. g4 Nh6 12. g5 Ng4 13. Qe2 Bf2+ 14. Kd1 Ba7 15. Nbd2 Nf2+ 16. Ke1 Nxh1 17. Bh3 Bf2+ 18. Kf1 Ne7 19. Bg2 Ng3+ 20. hxg3 Bxg3 21. c4 Nf5 22. Ne4 O-O 23. Bh3 Bxf4 24. Bxf5 Bxc1 25. Rxc1 exf5 26. Ng3 g6 27. c5 a5 28. b5 b6 29. Qe3 bxc5 30. Qxc5 Qxc5 31. Rxc5 Bb7 32. Nd4 Rac8 33. Rxc8 Rxc8 34. Nge2 Rc4 35. Nb3 a4 36. Na5 Rb4 37. Nxb7 Rxb5 38. Nd6 Rxe5 39. Nc3 Ra5 40. Nb7 Ra7 41. Nc5 Rc7 42. N5xa4 Rc4 43. Nb6 Rxc3 44. Nxd7 Rc1+ 45. Ke2 Ra1 46. Nf6+ Kg7 47. Ne8+ Kf8 48. Nf6 Kg7 49. Ne8+ Kh8 50. Nd6 Rxa2+ 51. Kf3 Kg7 52. Ne8+ Kf8 53. Nf6 Ra3+ 54. Ke2 Ra6 55. Nd7+ Ke7 56. Nc5 Re6+ 57. Kd3 Rd6+ 58. Ke3 Rd5 59. Nb7 Re5+ 60. Kd3 f4 61. Kd4 Rxg5 62. Ke4 Rf5 63. Kf3 Rb5 64. Nc5 Rxc5 65. Kxf4 g5+ 66. Kg4 f6 67. Kh5 Kf7 68. Kh6 Kg8 69. Kh5 Rc4 70. Kh6 Rh4#,Classical,Black Wins,1381,-279,Normal,0.0,0.2727272727247934,0.0,35.27272727240661,29.818181817910745,2.4545454545231404,38.3333333331508,0.0,0.399999999996,0.0,31.899999999681,35.299999999647,1.599999999984,38.38095238076962
41,41,1. e4 b6 2. d4 Bb7 3. Nc3 g6 4. Be3 Bg7 5. Qd2 e6 6. O-O-O Nf6 7. f3 O-O 8. g4 a5 9. Nge2 Bc6 10. h4 b5 11. Ng3 b4 12. Nce2 Na6 13. h5 a4 14. Bh6 b3 15. cxb3 axb3 16. a3 Qe7 17. Bxg7 Kxg7 18. hxg6 fxg6 19. e5 Ng8 20. Bg2 Bxf3 21. Bxf3 Rxf3 22. Ne4 Raf8 23. N2g3 c5 24. Qh2 h6 25. g5 h5 26. Nf6 cxd4 27. Ngxh5+ Kf7 28. Kb1 Nxf6 29. Nxf6 Rxf6 30. gxf6 Qc5 31. Qh7+ Ke8 32. Qxg6+ Kd8 33. Qg7 Qc2+ 34. Ka1 Re8 35. f7 Re7 36. f8=Q+ Re8 37. Qge7+ Kc7 38. Qd6+ Kb7 39. Qxe8 Nc7 40. Qexd7 d3 41. Rc1 Qxb2+ 42. Kxb2 d2 43. Q7xc7+ Ka8 44. Qdd8#,Blitz,White Wins,1751,239,Normal,0.0,0.0,1.0,33.45454545424132,29.09090909064463,1.2727272727157024,38.99999999981429,0.0,0.0,1.0,27.799999999722,34.899999999651,0.0,38.99999999981429
42,42,1. b3 Nf6 2. Bb2 g6 3. e3 Bg7 4. c4 Nh5 5. Nc3 d6 6. Nf3 Nf6 7. Be2 c5 8. O-O Nc6 9. d4 O-O 10. d5 Nb8 11. e4 Bg4 12. h3 Bxf3 13. Bxf3 Nbd7 14. Qd3 Rb8 15. Ne2 a6 16. Ng3 b5 17. Be2 bxc4 18. Qxc4 Re8 19. f4 Nb6 20. Qxa6 Qc7 21. Bb5 Rec8 22. Bc6 h5 23. e5 dxe5 24. fxe5 Nfxd5 25. Bxd5 Nxd5 26. Rad1 Nb4 27. Qc4 Bxe5 28. Bxe5 Qxe5 29. a3 Qxg3 30. Qxf7+ Kh8 31. Qxe7 Nc6 32. Qf6+ Kh7 33. Rd7+ Kh6 34. Qg7+ Kg5 35. Rd5+ Kh4 36. Qf6+,Bullet,White Wins,1993,42,Time forfeit,0.0,0.0,1.0,30.54545454517686,29.999999999727272,0.7272727272661157,38.99999999981429,0.0,0.0,1.0,29.899999999701,31.099999999689,1.599999999984,38.99999999981429
43,43,1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. f4 Bg7 5. Nf3 O-O 6. e5 dxe5 7. fxe5 Nd5 8. Nxd5 Qxd5 9. c3 Nc6 10. Bd3 Be6 11. O-O b5 12. Be3 a5 13. b3 f6 14. c4 bxc4 15. Bxc4 Qd7 16. d5 Nxe5 17. Nxe5 fxe5 18. dxe6 Rxf1+ 19. Qxf1 Qc6 20. Qf7+ Kh8 21. Qxe7 Re8 22. Qd7 Qxd7 23. exd7 Rd8 24. Bb5 e4 25. Bg5 Rb8 26. d8=Q+ Rxd8 27. Bxd8 Bxa1 28. Bxc7 Kg7 29. Bxa5 Bd4+ 30. Kf1 e3 31. Ke2 Kf6 32. Be1 Ke5 33. Bd3 Kd5 34. Bc4+ Kc5 35. Kd3 g5 36. Bb4+ Kxb4 37. Kxd4 Ka3 38. Kxe3 Kxa2 39. b4+ Ka3 40. b5 Kb4 41. b6 Kxc4 42. b7 h5 43. b8=Q g4 44. Qd8 g3 45. hxg3 h4 46. gxh4 Kc5 47. Ke4 Kc6 48. Ke5 Kc5 49. Qc8+ Kb6 50. Kd5 Kb5 51. Qb8+ Ka4 52. Kc4 Ka3 53. Qb3#,Blitz,White Wins,1856,367,Normal,0.0,0.36363636363305785,1.0,34.81818181786529,31.272727272442975,2.545454545431405,37.6666666664873,0.0,0.399999999996,1.0,32.199999999678,35.699999999643,0.99999999999,37.57142857124966
44,44,1. b3 c5 2. g3 Nc6 3. Bg2 d5 4. f3 e5 5. e3 f5 6. d3 Nf6 7. Nd2 Bd6 8. Bb2 O-O 9. Ne2 f4 10. gxf4 exf4 11. e4 Nh5 12. exd5 Qh4+ 13. Kf1 Ne7 14. c4 Nf5 15. Ne4 Ne3+ 16. Kg1 Rf5 17. Qe1 Qe7 18. Bh3 Rf6 19. Nxf6+ gxf6 20. Kf2 Bxh3 21. Rg1+ Kf7 22. Bc3 f5 23. Nxf4 Bxf4 24. d4 Re8 25. dxc5 Qh4+ 26. Ke2 Nxc4+ 27. Kd3 Rxe1 28. Raxe1 Qf2 29. Kxc4 Qxf3 30. Kb4 Nf6 31. Re5 Nxd5+ 32. Kb5 Nxc3+ 33. Ka5 Qc6 34. b4,Bullet,White Wins,1566,44,Time forfeit,0.0,0.0,0.0,26.727272727029753,32.18181818152562,0.2727272727247934,38.904761904576645,0.0,0.099999999999,1.0,33.499999999665,27.899999999721,0.599999999994,38.85714285695783
45,45,1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bd7 5. Nf3 Bc6 6. Bd3 Nd7 7. O-O Ngf6 8. Bg5 Be7 9. c4,Blitz,Black Wins,1777,20,Normal,0.0,1.3333333333185184,1.0,36.66666666625926,30.88888888854568,1.6666666666481482,38.29411764683357,0.0,0.49999999999375,0.0,32.37499999959531,34.49999999956875,0.49999999999375,38.35294117624499
